Información relacionada a:,Prestaciones en especie y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DESCRIPCIÓN DE LAS PRESTACIONES EN ESPECIE","PERIODICIDAD DE LAS PRESTACIONES EN ESPECIE"
198431812,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431813,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431814,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431815,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431852,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431853,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431854,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431855,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431856,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431857,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431888,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431889,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431891,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431892,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431924,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431925,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431927,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431961,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431963,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431965,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431991,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198431992,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432021,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432022,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432024,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432025,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432050,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432051,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432054,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432074,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432076,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432077,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432079,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432098,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432099,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432101,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432102,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432103,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432124,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432160,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432180,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432190,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432193,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432201,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432213,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432218,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432223,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432226,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432228,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432231,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432232,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198432233,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198426325,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198426515,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198426516,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198426517,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198426518,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198426519,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198426520,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198426597,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198426598,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198427532,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198427725,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198427726,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198427727,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198427728,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198427729,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445596,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445601,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445602,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445708,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445713,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445932,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445933,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445935,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445937,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446049,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446050,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444930,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444933,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444934,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445268,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445379,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445383,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445489,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445493,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445605,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445827,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445832,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445833,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445940,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445941,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445943,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445944,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445945,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446053,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446054,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446055,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446056,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446057,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445053,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445273,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445497,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445499,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445613,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445728,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445837,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445947,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445948,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445949,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445950,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445951,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445952,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446058,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446059,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446060,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446062,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446063,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444949,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445169,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445391,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445394,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445506,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445845,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445953,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445954,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445955,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445956,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445957,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445958,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445959,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446065,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446066,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446067,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446068,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446070,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446769,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444952,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444953,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445062,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445063,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445291,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445398,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445402,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445403,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445510,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445515,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445624,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445740,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445960,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445961,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445962,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445963,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445964,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445965,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445966,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446077,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446078,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444958,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444959,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444960,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444961,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445074,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445184,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445296,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445297,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445298,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445299,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445406,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445408,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445411,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445632,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445743,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445746,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445968,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445969,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445970,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445971,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445972,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445973,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446080,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446085,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445192,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445193,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445300,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445301,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445302,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445303,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445304,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445527,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445639,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445643,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445751,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445753,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445868,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445975,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445976,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445977,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445978,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445979,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445980,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446086,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444972,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444975,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445084,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445310,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445535,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445649,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445869,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445981,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445982,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445983,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445984,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445985,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444868,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444869,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444981,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444984,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445093,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445095,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445202,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445316,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445317,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445429,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445539,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445767,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445768,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445769,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445770,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445879,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445882,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445988,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445989,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445990,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445991,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445992,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445994,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444873,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444874,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444876,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444879,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444989,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445100,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445212,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445321,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445322,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445434,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445436,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445548,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445549,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445663,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445665,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445771,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445995,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445998,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446000,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446001,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444882,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444885,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444886,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444997,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445105,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445109,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445556,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445559,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445560,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445779,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445784,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445892,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445893,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445894,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445895,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446002,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446003,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446006,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446008,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445115,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445116,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445223,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445227,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445448,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445674,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445785,"11/08/22","11/08/22","VALE DE DESPENSA DOCENTE","CUATRIMESTRAL"
198445897,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445898,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445899,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445900,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445901,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445902,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445903,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446009,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446010,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446011,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446012,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446013,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446014,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446015,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444896,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444897,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444898,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445123,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445124,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445230,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445231,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445348,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445683,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445904,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445905,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445906,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445907,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445908,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445910,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446017,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446018,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446020,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198446021,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444901,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444902,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444904,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198444905,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445017,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445126,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445466,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445579,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445581,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445691,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445804,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445911,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445912,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198445913,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
